word,level,meaning,sentence
miscellaneous,6,各式各樣的,The box was full of miscellaneous items.
mischievous,6,頑皮的；惡作劇的,The mischievous boy hid his sister's toy.
mistress,6,女主人,The mistress of the house greeted us warmly.
mobilize,6,動員,The army mobilized its troops.
modernization,6,現代化,The modernization of the city took many years.
modernize,6,使現代化,The company plans to modernize its factories.
momentum,6,動量；動向,The campaign is gaining momentum.
monarch,6,君主,The monarch ruled for decades.
monetary,6,貨幣的,The monetary policy affects the economy.
monotony,6,單調,He hated the monotony of his daily routine.
monstrous,6,怪物的；恐怖的,The monstrous wave destroyed the village.
moody,6,情緒化的；喜怒無常的,He is moody and hard to please.
morale,6,士氣,The team's morale was high after the win.
mortal,6,必死的,All humans are mortal.
motherhood,6,母性,She found great joy in motherhood.
motto,6,箴言；座右銘,Our school motto is 'Learn and Serve'.
mound,6,土墩；小丘,There is a mound of earth in the garden.
mourn,6,悲悼,They mourned the loss of their friend.
mournful,6,悲傷的,The mournful music made everyone sad.
mow,6,割（草）,He mows the lawn every Saturday.
muse,6,繆思女神；詩興,The poet waited for his muse to inspire him.
mustache,6,鬚,He grew a thick mustache.
mute,6,沉默的,The boy remained mute throughout the meeting.
nag,6,不斷地挑剔,She would nag him about his messy room.
narrate,6,敘述,The actor will narrate the documentary.
narrator,6,敘述者；旁白,The narrator's voice was calm and clear.
nationalism,6,民族主義,Nationalism can lead to conflict.
navigate,6,航行；導航,He navigated the ship through the storm.
navigation,6,航行；導航,Navigation systems are common in cars.
nearsighted,6,近視的,He is nearsighted and needs glasses.
nickel,6,鎳,The coin is made of nickel.
nostril,6,鼻孔,The smell entered his nostrils.
notable,6,顯著的,She made a notable contribution to science.
notorious,6,惡名昭彰的,The criminal was notorious for his cruelty.
nourish(ment),6,滋養,A balanced diet provides good nourishment.
novice,6,新手,He is a novice at skiing.
nucleus,6,中心；核心,The nucleus is the center of an atom.
nude,6,裸體的,The artist painted a nude figure.
nurture,6,養育；教養,Parents should nurture their children with love.
oasis,6,綠洲,The traveler found an oasis in the desert.
oath,6,誓約；詛咒,He took an oath to tell the truth.
oatmeal,6,燕麥片；燕麥粥,She eats oatmeal for breakfast.
oblige,6,使有義務；迫使,I am obliged to help you.
obsess,6,使著迷；使困擾,He is obsessed with video games.
obstinate,6,頑固的,She is too obstinate to change her mind.
occurrence,6,發生；事件,Such accidents are a common occurrence.
octopus,6,章魚,The octopus has eight arms.
odor,6,氣味,A strange odor came from the kitchen.
offshore,6,近海的；離岸的,They built an offshore oil platform.
offspring,6,後代；後裔,They raised three offspring.
operative,6,運作中的；有效的,The new system is now operative.
oppress,6,壓迫；壓制,The government oppressed its people.
oppression,6,壓迫,They fought against political oppression.
ordeal,6,苦難；折磨,The hostages suffered a terrible ordeal.
orderly,6,有秩序的；井然有序,The crowd was orderly and calm.
organizer,6,組織者,She is the organizer of the event.
orient,6,使朝向東方,The building is oriented toward the south.
oriental,6,東方人；東方的,The oriental rug was very expensive.
originate,6,起源；發起,The idea originated in Japan.
ornament,6,裝飾,The Christmas tree was covered with ornaments.
orphanage,6,孤兒院,He grew up in an orphanage.
orthodox,6,正統的；傳統的,She follows orthodox religious practices.
ounce,6,盎司,Add two ounces of cheese.
outbreak,6,爆發；發生,The outbreak of the disease was sudden.
outgoing,6,外向的；即將離任的,She is friendly and outgoing.
outing,6,遠足,We went on an outing to the beach.
outlaw,6,罪犯,The outlaw was wanted by the police.
outlook,6,展望；看法,His outlook on life is positive.
outnumber,6,比·多,The enemy outnumbered us two to one.
outrage,6,暴行,The outrage shocked the whole nation.
outrageous,6,駭人的；暴虐的,The price of the dress was outrageous.
outright,6,完全的；直接地,He denied the charge outright.
outset,6,開始,"From the outset, the plan was doomed."
outskirts,6,邊界；市郊,They live on the outskirts of the city.
outward,6,外面的；肉體的,He showed no outward sign of emotion.
outward/outwards,6,外面的；肉體的,The door opens outwards.
overdo,6,做太多或過份,Don't overdo the exercise at first.
overflow,6,氾濫；溢出,The river overflowed after the heavy rain.
overhear,6,偷聽；無意中聽到,I overheard them talking about the surprise.
overlap,6,部分重疊；部分相同,The two subjects overlap in some areas.
overwork,6,操勞過度,He became sick from overwork.
oyster,6,牡蠣,Oysters are often served raw.
ozone,6,臭氧,The ozone layer protects us from the sun.
packet,6,小包；包裹,He opened a packet of cookies.
paddle,6,槳；划船,They paddled the canoe down the river.
paperback,6,平裝書,I bought a cheap paperback.
paradox,6,矛盾；似非而是的說法,It is a paradox that he is rich but unhappy.
paralyze,6,使麻痺；使癱瘓,The accident paralyzed him from the waist down.
parliament,6,國會；議會,The parliament passed the new law.
pastime,6,消遣；娛樂,Reading is my favorite pastime.
patriot,6,愛國者,The patriot fought for his country's freedom.
patriotic,6,愛國的,She wrote a patriotic song.
peacock,6,孔雀,The peacock spread its colorful tail.
pebble,6,鵝卵石,He picked up a smooth pebble.
peek,6,偷看；窺視,She peeked through the curtains.
pending,6,懸而未決的；即將發生的,The decision is still pending.
peninsula,6,半島,The peninsula is surrounded by water.
perch,6,棲木；高而安全的地位,The bird perched on a branch.
peril,6,危險,The sailors were in great peril.
perish,6,毀滅；死亡,Many animals perished in the fire.
permissible,6,可允許的,It is not permissible to smoke here.
persevere,6,堅持不懈,She persevered despite many difficulties.
persistence,6,堅持；毅力,His persistence finally paid off.
persistent,6,堅持的,Her persistent efforts finally paid off.
petrol,6,汽油,The car ran out of petrol.
petroleum,6,石油,Petroleum is used to make gasoline.
pharmacist,6,藥劑師,The pharmacist gave me the medicine.
pharmacy,6,藥房,She went to the pharmacy to buy medicine.
pianist,6,鋼琴家,The pianist played a beautiful sonata.
pickpocket,6,扒手,A pickpocket stole his wallet.
pilgrim,6,朝聖者,The pilgrims traveled to the holy city.
pimple,6,粉刺；面皰,He has a pimple on his nose.
pinch,6,捏；掐,She gave him a pinch on the arm.
plague,6,瘟疫；折磨,The plague killed thousands of people.
plantation,6,種植園,They work on a coffee plantation.
playwright,6,劇作家,Shakespeare is a famous playwright.
plow,6,耕(地),The farmer used a plow to turn the soil.
pneumonia,6,肺炎,He was hospitalized with pneumonia.
polar,6,極地的,Polar bears live in the Arctic.
ponder,6,深思,She pondered the question for a long time.
pony,6,小馬,The child rode a pony at the fair.
populate,6,移居於,The region is populated by farmers.
porter,6,搬行李工人,The porter carried our bags to the room.
posture,6,姿勢,Good posture is important for your back.
potent,6,有效力的,The medicine is very potent.
poultry,6,家禽(肉),She bought some poultry for dinner.
preach,6,說教；宣揚,The priest preached about love and forgiveness.
precede,6,先於；在……之前,A short speech preceded the main event.
precedent,6,慣例,The court's decision set a precedent.
precision,6,精確,The work requires great precision.
predecessor,6,前輩,His predecessor left big shoes to fill.
prehistoric,6,史前的,Prehistoric cave paintings were discovered.
premiere,6,首映；首演,The movie premiere was a big event.
preside,6,主持,The judge presided over the trial.
prestige,6,聲望,The university has great prestige.
preventive,6,預防的,Preventive medicine is better than cure.
preview,6,預習；預演,We saw a preview of the new movie.
priceless,6,無價的,The painting is priceless.
privatize,6,使民營化,The government decided to privatize the airport.
probe,6,探查,The police are probing the case.
procession,6,隊伍；行進,A funeral procession moved slowly.
proficiency,6,熟練；精通,She has proficiency in three languages.
prohibition,6,禁止,The prohibition of alcohol failed in the US.
propel,6,推進,The engine propels the boat forward.
prose,6,散文,He writes both poetry and prose.
prosecute,6,起訴,He was prosecuted for fraud.
prospective,6,未來的；預期的,Prospective students visited the campus.
prototype,6,原型,The engineer built a prototype of the machine.
proverb,6,諺語,'Honesty is the best policy' is a proverb.
provincial,6,省的,The provincial government built a new road.
provisional,6,臨時的；暫時的,They made a provisional agreement.
psychiatry,6,精神病學,He specializes in psychiatry.
psychic,6,心靈的；通靈的,She claims to have psychic powers.
psychotherapy,6,心理治療,He is undergoing psychotherapy.
publicize,6,宣傳；公開,The event was well publicized.
puff,6,喘氣；一陣（煙）,He took a puff of his cigarette.
punctual,6,如期的；準時的,She is always punctual for meetings.
purify,6,淨化,The water is purified before drinking.
purity,6,純潔,The purity of the water is tested regularly.
quake,6,震動,The quake shook the buildings.
qualification,6,資格；證書,She has the right qualifications for the job.
radiant,6,容光煥發的；發光的,The bride looked radiant.
radiate,6,發射,The sun radiates heat and light.
radioactive,6,放射性的,The material is highly radioactive.
radish,6,小蘿蔔,She added radish to the salad.
radius,6,半徑,The radius of the circle is five inches.
rap,6,饒舌音樂；敲擊,He likes to listen to rap music.
rash,6,皮疹；輕率的,It was a rash decision.
ratify,6,批准,The treaty was ratified by both countries.
realization,6,領悟；實現,The realization of his dream took years.
reap,6,收割；獲得,They reap the wheat in summer.
reckless,6,輕率的,His reckless driving caused the accident.
reckon,6,推斷,I reckon it will rain tomorrow.
reconcile,6,調解,They finally reconciled after the argument.
recreational,6,娛樂的,The park offers many recreational activities.
redundancy,6,冗餘；裁員,The company announced redundancies.
reef,6,礁；暗礁,The boat hit a coral reef.
referee,6,裁判,The referee blew the whistle.
referendum,6,公民投票,The issue was decided by a referendum.
refine(ment),6,提煉,The oil is refined before it is used.
reflective,6,反射的；沉思的,He is in a reflective mood.
refresh(ment),6,使給予活力,A cool drink will refresh you.
refreshment(s),6,精神恢復,Refreshments will be served after the meeting.
